username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Mr_MLCX;2016-05-05 06:00;0;0;"@amolrajan read your piece on Sadiq Khan ... FYI Rotterdam has had a Muslim Mayor for a while now...";;@amolrajan;;"727981193422094336";https://twitter.com/Mr_MLCX/status/727981193422094336
kooldroidapps;2016-05-05 06:00;0;0;"6. Fort McMurray 7. Sadiq Khan 8. Ns&i 9. Jamie Vardy lookalike 10. National ENQUIRER (★New) #Trending";;;#Trending;"727981138107629569";https://twitter.com/kooldroidapps/status/727981138107629569
omarwafeey;2016-05-05 05:59;0;0;"#LondonMayor2016 #LondonVotes #LondonElects @SadiqKhan pic.twitter.com/lrCZ7DfSLG";;@SadiqKhan;#LondonMayor2016 #LondonVotes #LondonElects;"727981120143364097";https://twitter.com/omarwafeey/status/727981120143364097
jelly2tot;2016-05-05 05:59;0;0;"As I don't live in London can't vote for @SadiqKhan but proud to say my folks do & they are voting for you tomorrow for #LondonMayor2016";;@SadiqKhan;#LondonMayor2016;"727981117760999424";https://twitter.com/jelly2tot/status/727981117760999424
irenejuliawise;2016-05-05 05:59;0;0;"Good slogan from @Think_Blue_Sky , with thanks to @POTUS ... VOTE Sadiq Khan tomorrow. You know he makes sense. https:// twitter.com/Think_Blue_Sky /status/727979339678109697 …";;@Think_Blue_Sky @POTUS;;"727980912303063041";https://twitter.com/irenejuliawise/status/727980912303063041
tgadzama44;2016-05-05 05:59;0;0;"5 May is Election Day, help us get the vote out for @SadiqKhan ! http:// sadiq.london/volunteer #TeamKhan pic.twitter.com/0aZQFnTZul";;@SadiqKhan;#TeamKhan;"727980891461586944";https://twitter.com/tgadzama44/status/727980891461586944
DouayRheims;2016-05-05 05:59;0;0;"" Sadiq Khan apologises after video shows him using 'Uncle Toms' slur against moderate Muslims" http://www. dailymail.co.uk/news/article-3 572866/Sadiq-Khan-issues-grovelling-apology-video-shows-using-Uncle-Toms-slur-against-moderate-Muslims.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490 …";;;;"727980884293496832";https://twitter.com/DouayRheims/status/727980884293496832
lukemort;2016-05-05 05:58;0;1;"PLEASE London, do the right thing and vote #SadiqKhan as Mayor of London tomorrow. We need a success story in politics for once!";;;#SadiqKhan;"727980838592319489";https://twitter.com/lukemort/status/727980838592319489
geoff2009;2016-05-05 05:58;0;0;"Owen Jones: Vote Sadiq Khan ; Decent Tories must speak out against their party’s Islamophobic mayoral campaign http:// gu.com/p/4tz96?CMP=Sh are_iOSApp_Other …";;;;"727980806640144386";https://twitter.com/geoff2009/status/727980806640144386
BNP_Bexley;2016-05-05 05:58;8;2;"Sadiq Khan branded unfit to be #LondonMayor2016 after video emerges describing moderate Muslims as 'Uncle Toms' http:// dailym.ai/1TJCAtT #BNP";;;#LondonMayor2016 #BNP;"727980720015159296";https://twitter.com/BNP_Bexley/status/727980720015159296
Daddy__coo1;2016-05-05 05:58;0;0;"@SadiqKhan says "I've got nothing against foreigners, some of my best friends are foreigners" ...how many times you used that scripted line?";;@SadiqKhan;;"727980652361076737";https://twitter.com/Daddy__coo1/status/727980652361076737
khaledahmed1509;2016-05-05 05:57;0;1;"Vote for @SadiqKhan tomorrow from 7am to 10pm pic.twitter.com/e3k4TEgyFL";;@SadiqKhan;;"727980493715722240";https://twitter.com/khaledahmed1509/status/727980493715722240
mojos55;2016-05-05 05:57;0;0;"Sadiq Khan goes into tomorrow rated by Betfair punters as having a 90% chance pic.twitter.com/FS6hSHX71D http:// fb.me/4tTA3kGqj";;;;"727980437021155328";https://twitter.com/mojos55/status/727980437021155328
JinaduOladimeji;2016-05-05 05:57;0;0;"Vote @SadiqKhan @UKLabour tomorrow https:// twitter.com/jeremycorbyn/s tatus/727936665310789633 …";;@SadiqKhan @UKLabour;;"727980429198954496";https://twitter.com/JinaduOladimeji/status/727980429198954496
IrfanMohammed_;2016-05-05 05:57;2;2;"Just remember when VOTING 2mrw "Choose Hope over Fear Choose Unity Over Decision" make the right choice #YesWeKhan @SadiqKhan @FloEshalomi";;@SadiqKhan @FloEshalomi;#YesWeKhan;"727980383816560640";https://twitter.com/IrfanMohammed_/status/727980383816560640
ryderdavison;2016-05-05 05:56;1;0;"Does anyone think Cllr Dawes in #TheSuicide @NationalTheatre was supposed to be #SadiqKhan ?";;@NationalTheatre;#TheSuicide #SadiqKhan;"727980315520684033";https://twitter.com/ryderdavison/status/727980315520684033
matteristblog;2016-05-05 05:56;0;0;"Will a Nasty Row Over Alleged Anti-Semitism Ruin Sadiq Khan ’s Chances of Becoming London’s Mayor? http:// buff.ly/1rnaLxX";;;;"727980230393143296";https://twitter.com/matteristblog/status/727980230393143296
wajid4europe;2016-05-05 05:56;0;1;"Wishing my good friend @SadiqKhan the very best of luck tomorow. London let's do this! Best wishes from all of us in the North! #SadiqKhan";;@SadiqKhan;#SadiqKhan;"727980212613451778";https://twitter.com/wajid4europe/status/727980212613451778
ukbizz;2016-05-05 05:56;1;0;"UK Votes: London Mayoral candidate Sadiq Khan apologises for ‘Uncle Tom’ Muslim jibe http:// bit.ly/23qaRkP #UK #UKBiz";;;#UK #UKBiz;"727980209463504897";https://twitter.com/ukbizz/status/727980209463504897
JonnElledge;2016-05-05 05:56;0;0;"@ZaraShirwan @SadiqKhan One of my colleagues has gone boxing with him. True story.";;@ZaraShirwan @SadiqKhan;;"727980126936379393";https://twitter.com/JonnElledge/status/727980126936379393
meerinjo;2016-05-05 05:55;2;0;"I can trust @UKLabour party but it doesn't mean that I can trust on @SadiqKhan";;@UKLabour @SadiqKhan;;"727980068040003584";https://twitter.com/meerinjo/status/727980068040003584
w0tn0t;2016-05-05 05:55;0;0;". #IslamIsTheProblem @PrisonPlanet Racist also to point out that low-life IS-lover labour scum #SadiqKhan is racist! pic.twitter.com/wHlAR94asL";;@PrisonPlanet;#IslamIsTheProblem #SadiqKhan;"727980055545012227";https://twitter.com/w0tn0t/status/727980055545012227
POLSDC;2016-05-05 05:55;0;0;"Londoners Could Elect City's First Muslim Mayor: London may elect it's first Muslim mayor, Sadiq Khan , on Thursday.… http:// m.tbnn.it/LDW7Xg";;;;"727979903266656257";https://twitter.com/POLSDC/status/727979903266656257
dugganadam;2016-05-05 05:55;0;1;"It's been a pleasure to play my part at phonebanks over the last 4 months or so for our fantastic candidate @SadiqKhan .";;@SadiqKhan;;"727979886606995458";https://twitter.com/dugganadam/status/727979886606995458
glasgowbila;2016-05-05 05:54;3;0;"@fbunational @JonCruddas_1 @SadiqKhan @LondonFire @LondonFBU never never lol u mad sadiq khan is a clown & he is blood thirsty #PeaceNotWar";;@fbunational @JonCruddas_1 @SadiqKhan @LondonFire @LondonFBU;#PeaceNotWar;"727979805682089984";https://twitter.com/glasgowbila/status/727979805682089984
consiliumleads;2016-05-05 05:54;0;0;"The Tory campaign against Sadiq Khan shames our politics - something to read before the election tomorrow. http://www. mirror.co.uk/news/uk-news/t ory-campaign-against-sadiq-khan-7797600#ICID=sharebar_twitter …";;;#ICID;"727979798551760896";https://twitter.com/consiliumleads/status/727979798551760896
DameMiriam;2016-05-05 05:54;0;0;"@GuidoFawkes @SadiqKhan When are you going to name the married celebrity in the prostitute case? You can name him.";;@GuidoFawkes @SadiqKhan;;"727979781749387264";https://twitter.com/DameMiriam/status/727979781749387264
ZaraShirwan;2016-05-05 05:54;0;1;"@JonnElledge >> @SadiqKhan 'likes' the fact you haven't personally measured him. pic.twitter.com/JBU5QnQIjo";;@JonnElledge @SadiqKhan;;"727979775864770560";https://twitter.com/ZaraShirwan/status/727979775864770560
actormanager;2016-05-05 05:54;0;0;"@chakrabortty @standardnews @SadiqKhan Did not bother to pick up Standard this evening for my neighbours or bother again. Tory rag.";;@chakrabortty @standardnews @SadiqKhan;;"727979761729933312";https://twitter.com/actormanager/status/727979761729933312
MrBaileyM;2016-05-05 05:54;0;0;"@benrossmackay @TeamKhan2016 @SadiqKhan so on brand";;@benrossmackay @TeamKhan2016 @SadiqKhan;;"727979727466713089";https://twitter.com/MrBaileyM/status/727979727466713089
DanCareyDawes;2016-05-05 05:54;2;3;"Looking forward to voting for @SadiqKhan and @unmeshdesai So much rests on the decision Londoners make tomorrow #LondonMayor2016";;@SadiqKhan @unmeshdesai;#LondonMayor2016;"727979690963644417";https://twitter.com/DanCareyDawes/status/727979690963644417
adamluria;2016-05-05 05:53;0;2;"Feeling nervous about tomorrow. Please do the right thing, London. Say NO to tacit racism and YES to @SadiqKhan for #LondonMayor2016";;@SadiqKhan;#LondonMayor2016;"727979590837252096";https://twitter.com/adamluria/status/727979590837252096
lipstickdresses;2016-05-05 05:53;0;0;"Voting @SadiqKhan tommorow. Son of a bus driver";;@SadiqKhan;;"727979552845205505";https://twitter.com/lipstickdresses/status/727979552845205505
fletch_aj;2016-05-05 05:53;0;0;"I wonder what @SadiqKhan is going to do about all these pesky 'uncle Tom's' if he gets elected mayor?";;@SadiqKhan;;"727979524189765632";https://twitter.com/fletch_aj/status/727979524189765632
arsalanhq84;2016-05-05 05:53;0;0;"@SadiqKhan wish you very best of luck.";;@SadiqKhan;;"727979522793086977";https://twitter.com/arsalanhq84/status/727979522793086977
ElRayy07;2016-05-05 05:53;1;2;"Vote for Sadiq Khan yeah calm safe";;;;"727979505458028544";https://twitter.com/ElRayy07/status/727979505458028544
w0tn0t;2016-05-05 05:53;0;0;"@averyolden @PrisonPlanet @johnmknox Yet low-life racist IS supporting Labour scum Sadiq Khan can be racist!! pic.twitter.com/gtJFWW92QS";;@averyolden @PrisonPlanet @johnmknox;;"727979486562504705";https://twitter.com/w0tn0t/status/727979486562504705
iamaafaq;2016-05-05 05:53;0;0;"@FinalCallFilm @ChukaUmunna @SadiqKhan if they are born there and have been part of society why not?";;@FinalCallFilm @ChukaUmunna @SadiqKhan;;"727979439041200128";https://twitter.com/iamaafaq/status/727979439041200128
ajcdeane;2016-05-05 05:52;12;19;"So true. We Tories made Ken Livingstone say Hitler. We made Sadiq Khan say Uncle Tom. https:// twitter.com/jimi_harr/stat us/727972634177224704 …";;;;"727979300478197763";https://twitter.com/ajcdeane/status/727979300478197763
abramuo;2016-05-05 05:52;0;0;"L'un des deux candidats à la mairie de Londres est Sadiq Khan ... un musulman fils de famille très modeste. Pendant ce temps-là en France...";;;;"727979295612735488";https://twitter.com/abramuo/status/727979295612735488
_daveleach;2016-05-05 05:52;0;0;"@DavidPrescott @SadiqKhan Did he actually drive it (them) himself though? :-)";;@DavidPrescott @SadiqKhan;;"727979254986739713";https://twitter.com/_daveleach/status/727979254986739713
dlworldelection;2016-05-05 05:52;0;0;"倫敦市長選舉前夕領先候選人矢言團結全市: 薩迪克汗於選舉前夕作最後努力拉票。（法新社圖片）. 1/3. 【on.cc東網專訊】 廣泛預測會成為首位回教徒倫敦市長的薩迪克汗（ Sadiq Khan ），周三誓言倘若 ... http:// bit.ly/1UzXJZR";;;;"727979222539468800";https://twitter.com/dlworldelection/status/727979222539468800
DrCassandra1;2016-05-05 05:52;0;0;"Deep Racism In #LabourParty ! @SadiqKhan Called Certain Group "Uncle Toms" When He Was A Minister Of State Under Last Labour Government! Wow!";;@SadiqKhan;#LabourParty;"727979191363371008";https://twitter.com/DrCassandra1/status/727979191363371008
Aminurahman;2016-05-05 05:52;3;14;"Best of luck tomorrow to @SadiqKhan , @FloEshalomi , @IvanaBartoletti & all standing at the local elections. pic.twitter.com/E8AgzMJ6KF";;@SadiqKhan @FloEshalomi @IvanaBartoletti;;"727979189433974784";https://twitter.com/Aminurahman/status/727979189433974784
Poppy_Corbett;2016-05-05 05:51;0;3;"Hoping everyone voting for the awesome WEP & Green candidates tomorrow gives their second preference to Sadiq Khan . Dangerous not to.";;;;"727979075256631296";https://twitter.com/Poppy_Corbett/status/727979075256631296
WestYorksdriver;2016-05-05 05:51;1;0;"Will you help us drivers private hire and taxis @NazShahBfd @Imran_HussainMP @jeremycorbyn @SadiqKhan @steve_garelick vote #Labour";;@NazShahBfd @Imran_HussainMP @jeremycorbyn @SadiqKhan @steve_garelick;#Labour;"727979074170322946";https://twitter.com/WestYorksdriver/status/727979074170322946
ZaraShirwan;2016-05-05 05:51;0;0;"@JonnElledge @SadiqKhan ah! My sister @BeckyShirwan has won the bet. I guessed below 5'6, her other half guessed higher. Thanks Jonn.";;@JonnElledge @SadiqKhan @BeckyShirwan;;"727979012929245184";https://twitter.com/ZaraShirwan/status/727979012929245184
iam_ijaz;2016-05-05 05:51;0;0;"@MurtazaGeoNews @SadiqKhan but some Pakistanis are acting odd https:// twitter.com/HniaziISF/stat us/727959349545598976 …";;@MurtazaGeoNews @SadiqKhan;;"727978977160265733";https://twitter.com/iam_ijaz/status/727978977160265733
newsly;2016-05-05 05:51;0;0;"Sadiq Khan : The bus driver's son hoping to stop at City Hall http:// ind.pn/24rWS3x #NewslyTweet";;;#NewslyTweet;"727978878434738178";https://twitter.com/newsly/status/727978878434738178
AlexanderXG;2016-05-05 05:51;0;1;"Tommorow is a massive day across the country for @UKLabour elections also lets hope London delivers @UKLabour mayor candidate @SadiqKhan";;@UKLabour @UKLabour @SadiqKhan;;"727978869588889600";https://twitter.com/AlexanderXG/status/727978869588889600
not_candles;2016-05-05 05:50;0;3;"Big day tomorrow, London, you big beautiful city. I know you'll do the right thing. #SadiqKhan";;;#SadiqKhan;"727978852979478529";https://twitter.com/not_candles/status/727978852979478529
tudorrose16;2016-05-05 05:50;0;0;"@SadiqKhan @LBC @IainDale @JuliaHB1 @jongaunt @NHSMillion #childrefugees #Trump #vaping #Ranieri #savenhs https:// twitter.com/PeoplesNHS/sta tus/727943434690961408 …";;@SadiqKhan @LBC @IainDale @JuliaHB1 @jongaunt @NHSMillion;#childrefugees #Trump #vaping #Ranieri #savenhs;"727978804619186181";https://twitter.com/tudorrose16/status/727978804619186181
sunbejus;2016-05-05 05:50;0;0;"@chakrabortty @standardnews @SadiqKhan Greenest Mayor...Hm, like Mr Cameron pledged being 'Greenest government' (May 2010) Anyone buys this?";;@chakrabortty @standardnews @SadiqKhan;;"727978788907307010";https://twitter.com/sunbejus/status/727978788907307010
franurbistondo;2016-05-05 05:50;2;1;"Choose hope over fear @SadiqKhan #ReadyForKhan @UKLabour #Labour http:// fb.me/1fVd54Xvl";;@SadiqKhan @UKLabour;#ReadyForKhan #Labour;"727978753104740353";https://twitter.com/franurbistondo/status/727978753104740353
ouzhounews;2016-05-05 05:50;0;0;"法新社：伦敦可能选出首位穆斯林市长 伦敦市长候选人之一 - 在野工党候选人沙迪克汗 (又译萨迪克·汗 Sadiq Khan ) http://www. mychinanews.com/news/n/16/1473 056 … pic.twitter.com/jTewzOlRkk";;;;"727978720938483716";https://twitter.com/ouzhounews/status/727978720938483716
AbdulSKaradal;2016-05-05 05:50;0;2;"Don't forget to vote tomorrow so we have a #MayorofLondon for all Londoners #SadiqKhan #sadiq4london #VoteLabour #LondonMayor2016";;;#MayorofLondon #SadiqKhan #sadiq4london #VoteLabour #LondonMayor2016;"727978644426113024";https://twitter.com/AbdulSKaradal/status/727978644426113024
JeanetteLeech;2016-05-05 05:49;0;2;"So excited to vote for @SadiqKhan tomorrow! Not felt this positive about real change for a long time. #TeamKhan";;@SadiqKhan;#TeamKhan;"727978607428161540";https://twitter.com/JeanetteLeech/status/727978607428161540
benrossmackay;2016-05-05 05:49;1;1;"Tomorrow please vote Sadiq Khan for London Mayor @TeamKhan2016 @SadiqKhan #SadiqKhan #LondonMayor2016 pic.twitter.com/wF3h7Nv0XS";;@TeamKhan2016 @SadiqKhan;#SadiqKhan #LondonMayor2016;"727978592198664192";https://twitter.com/benrossmackay/status/727978592198664192
PhilR_R;2016-05-05 05:49;5;7;"Tomorrow, vote for hope not fear. Vote @SadiqKhan @Andrew_Dismore & @LondonLabour #YesWeKhan";;@SadiqKhan @Andrew_Dismore @LondonLabour;#YesWeKhan;"727978576704905217";https://twitter.com/PhilR_R/status/727978576704905217
iain_mk2;2016-05-05 05:49;0;0;"Blog: The smearing of Sadiq Khan and where being anti-Islam becomes anti-Muslim http:// iainbarnett.me.uk/articles/the-s mearing-of-sadiq-khan/ …";;;;"727978533813927937";https://twitter.com/iain_mk2/status/727978533813927937
pete_sinclair;2016-05-05 05:49;5;5;"Pleased to see @GreenGreenwich recommending Sadiq Khan as second preference, so I will RT in a spirit of solidarity: https:// twitter.com/GreenGreenwich /status/727976685283463168 …";;@GreenGreenwich;;"727978496732106753";https://twitter.com/pete_sinclair/status/727978496732106753
realjackbowman;2016-05-05 05:49;0;0;"@SadiqKhan - making you aware that @BarnetCouncil has blocked my right to #vote tomorrow on incorrect grounds. #LondonMayor2016";;@SadiqKhan @BarnetCouncil;#vote #LondonMayor2016;"727978441967058944";https://twitter.com/realjackbowman/status/727978441967058944
dynamic_piano;2016-05-05 05:49;0;0;"@SadiqKhan I'm voting for you!";;@SadiqKhan;;"727978380881235968";https://twitter.com/dynamic_piano/status/727978380881235968
Babar_Mushtaque;2016-05-05 05:48;0;0;"Good luck @SadiqKhan";;@SadiqKhan;;"727978332936130560";https://twitter.com/Babar_Mushtaque/status/727978332936130560
tgoodmanh;2016-05-05 05:48;0;6;"@SadiqKhan Looking forward to you being Mayor this time on Friday.";;@SadiqKhan;;"727978327907160064";https://twitter.com/tgoodmanh/status/727978327907160064
asherichia;2016-05-05 05:48;0;0;"Looking forward to voting for @SadiqKhan tomorrow for London Mayor. Someone to sort out ridiculous London house prices! #mayoralelections";;@SadiqKhan;#mayoralelections;"727978323025010690";https://twitter.com/asherichia/status/727978323025010690
WallaseyCLP;2016-05-05 05:48;4;0;"Good luck to Sadiq Khan MP He will be Mayor for all Londoners. Let's win back London #VoteLabour vote 4 @SadiqKhan pic.twitter.com/TOoZvCTy7e";;@SadiqKhan;#VoteLabour;"727978290946912256";https://twitter.com/WallaseyCLP/status/727978290946912256
